text,url,element_count,non-utf8_count,word_count,repetitiveness,no_stopwords
"function CanaryStore() {
  var self = this;
  [URL](self);
  var counter = self._counter = new Counter();
  [URL]('resource', self._onresource.bind(self));

  self._id = 0;
  self._variants = {};
  self._callbacks = {};
  self._assigners = [];
  self._assignments = {};
  self._overrides = {};
  self._pending = 0;

  // create a global context for simple cases
  var context = this._globalContext = [URL]([URL](this, 'change'));
  [URL] = [URL](context);
  [URL] = [URL](context);
  [URL] = [URL](context);
}",https://github.com/camshaft/canary-store/blob/dd4f2eb33ed5146136c2d233dd2ba4fa5b59aafc/index.js#L23-L42,0,0,63,0.11475409836065574,True
"function createPrefixedRule(rule, prefix) {
  const prefixLength = [URL];
  const selectorStart = [URL](1, prefixLength + 1);
  const isAlreadyPrefixed = selectorStart === prefix;
  if (isAlreadyPrefixed) return false;

  return [URL]({
    selector: `.${prefix + [URL](1)}`,
  });
}",https://github.com/derek-duncan/postcss-responsify/blob/2e6a36386892d9c258986fdcd83401c2b3443593/index.js#L89-L98,0,0,33,0.0,True
"function _elementNeedsDistribution(element) {
    var this$1 = this;

    var c$ = [URL](element);
    for (var i=0, c; i < c$.length; i++) {
      c = c$[i];
      if (this$1._distributor.isInsertionPoint(c)) {
        return [URL]();
      }
    }
  }",https://github.com/basic-web-components/basic-web-components/blob/1dd0e353da13e208777c022380c2d8056c041c0c/packages/demos/bower_components/shadydom/shadydom.min.js#L1233-L1243,0,0,31,0.0,True
"function _handleActiveEditorChange(event, current, previous) {
        if (previous && previous._paneId) { // Handle only full editors
            [URL](""beforeSelectionChange"", _recordJumpDef);
            _captureFrame(previous);
            _validateNavigationCmds();
        }
        
        if (current && current._paneId) { // Handle only full editors
            activePosNotSynced = true;
            [URL](""beforeSelectionChange"", _recordJumpDef);
            [URL](""beforeSelectionChange"", _recordJumpDef);
            [URL](""beforeDestroy"", _handleEditorCleanup);
            [URL](""beforeDestroy"", _handleEditorCleanup);
        }
    }",https://github.com/adobe/brackets/blob/d5d00d43602c438266d32b8eda8f8a3ca937b524/src/extensions/default/NavigationAndHistory/NavigationProvider.js#L522-L536,0,0,43,0.1951219512195122,True
"function getCssomForAllRootNodes(rootNodes, convertDataToStylesheet, timeout) {
	const q = [URL]();

	[URL](({ rootNode, shadowId }, index) =>
		[URL]((resolve, reject) =>
			loadCssom({
				rootNode,
				shadowId,
				timeout,
				convertDataToStylesheet,
				rootIndex: index + 1
			})
				.then(resolve)
				.catch(reject)
		)
	);

	return q;
}",https://github.com/dequelabs/axe-core/blob/727323c07980e2291575f545444d389fb942906f/lib/core/utils/preload-cssom.js#L123-L141,0,0,35,0.0,True
"Paccheri relleno de salmón con crema de soja | Gastronomía & Cía
Receta de paccheri relleno de salmón con requesón y crema de soja y wasabi, cómo hacer la pasta y su relleno, receta paso a paso con fotos.	2012-07-05	2014-10-16
Este es un delicioso plato de pasta para tomar frío, con los paccheri podemos recrearnos en los rellenos y salsas que se nos antojen, tanto para elaboraciones calientes como frías, sólo hay que buscar el equilibrio de los sabores y de su textura, y os animamos a comprobarlo con estos Paccheri rellenos de salmón con crema de soja.
Este tipo de pasta es un perfecto contenedor para crear nuevos platos, a lo que suma el buen sabor de la pasta italiana de calidad, y una textura muy agradable, siempre que la pasta esté cocinada a nuestro gusto. En esta receta el estilo de cocina italiano queda al margen, tienen protagonismo sabores que nos pueden recordar a la cocina oriental, pues los Paccheri rellenos de salmón y requesón, desprenden el sabor y el aroma del sésamo, la salsa de soja, el wasabi… una delicia, los tenéis que probar.
12-16 paccheri grandes, cebollino fresco, huevas de [URL] el relleno200 gramos de salmón ahumado, 250 gramos de requesón, 20 gramos de tahini (mejor casero).Para la crema de soja150 gramos de mascarpone, 30 gramos de salsa de soja, c/n wasabi en pasta, 1 c/s de aceite de sésamo.
Pon abundante agua a hervir para hacer la pasta, cuando hierva añade la sal y los paccheri, cuece hasta que estén al dente y después enfríalos para poder manipularlos y cortar la cocción.
Prepara el relleno, pon en un bol el requesón, trocea a cuchillo el salmón ahumado, no demasiado pequeño. Incorpóralo al requesón y añade también el tahini, mezcla bien y reserva.
Prepara la crema de soja, pon en un cuenco el mascarpone, añade la salsa de soja, el aceite de sésamo y un poco de wasabi, no se trata de que se note mucho, mezcla bien y reserva en frío.
Rellena los paccheri con la farsa de salmón y requesón sin presionarlo demasiado para que el relleno no quede muy compacto. Emplatado
Dispón en los platos tres o cuatro paccheri rellenos por comensal, napa con un poco de crema de soja y wasabi, sirve unas huevas de lumpo y termina repartiendo el cebollino picado. ¡Buen provecho!
Temas: recetas con salmónrecetas de pastaRecetas Navidadrequesón
Noticias relacionadasDoce recetas de pasta rellenaEntrantesPaccheriTipos de pastaHoy Cocinas Tú: Paccheri rellenos de boletus y foieHoy Cocinas TúRecetas frías: PastaEntrantesPaccheri rellenos de setas y coliflorEntrantesDoce recetas con requesónEntrantes	Dejar un Comentario",http://gastronomiaycia.republica.com/2012/07/05/paccheri-relleno-de-salmon-con-crema-de-soja/,0,0,431,0.08857808857808858,True
"function List(runner, options) {
  [URL](this, runner, options);

  var self = this;
  var n = 0;

  [URL](EVENT_RUN_BEGIN, function() {
    [URL]();
  });

  [URL](EVENT_TEST_BEGIN, function(test) {
    [URL](color('pass', '    ' + [URL]() + ': '));
  });

  [URL](EVENT_TEST_PENDING, function(test) {
    var fmt = color('checkmark', '  -') + color('pending', ' %s');
    [URL](fmt, [URL]());
  });

  [URL](EVENT_TEST_PASS, function(test) {
    var fmt =
      color('checkmark', '  ' + [URL]) +
      color('pass', ' %s: ') +
      color([URL], '%dms');
    [URL]();
    [URL](fmt, [URL](), [URL]);
  });

  [URL](EVENT_TEST_FAIL, function(test) {
    [URL]();
    [URL](color('fail', '  %d) %s'), ++n, [URL]());
  });

  [URL](EVENT_RUN_END, [URL](self));
}",https://github.com/mochajs/mocha/blob/9b00fedb610241e33f7592c40164e42a38a793cf/lib/reporters/list.js#L37-L71,0,0,86,0.14285714285714285,True
"function(builder, parent, name) {

            /**
             * Builder reference.
             * @type {![URL]}
             * @expose
             */
            [URL] = builder;

            /**
             * Parent object.
             * @type {?[URL].T}
             * @expose
             */
            [URL] = parent;

            /**
             * Object name in namespace.
             * @type {string}
             * @expose
             */
            [URL] = name;

            /**
             * Fully qualified class name
             * @type {string}
             * @expose
             */
            [URL];
        }",https://github.com/elsehow/signal-protocol/blob/221be558728f4e1ff35627d68033911dd928b9fa/build/components_concat.js#L5910-L5939,0,0,59,0.2807017543859649,True
"function( sample ) {
		[URL][ [URL]++ ] = sample;

		if ( [URL] === [URL] ) {
			[URL] = 0;

			if ( [URL] ) {
				[URL]();
			}
			
			[URL] = [URL];
			[URL] = [URL];
			[URL]( 0 );

			[URL]();
		}
	}",https://github.com/koenkivits/nesnes/blob/bc11a7c34f3ccf45179bf16c0241b698b36df980/system/output/audiooutput.js#L16-L32,0,0,38,0.16666666666666666,True
" Schmittenhoehebahn
Schmitten in Zell am See: Weinberg trifft Skiberg
Weinberg trifft Skiberg – nach diesem Motto präsentieren Traditionswinzer aus dem Mittelburgenland-Blaufränkischland vom 09. bis 11. März 2018 im Rahmen der Red Turns erlesene Rotweine in zahlreichen Hütten und Berggasthöfen auf der Schmitten.
Weinkenner und die, die es werden möchten, erfahren Interessantes über die edlen Tropfen aus erster Hand. Für alle, die den Wein auch im Tal genießen möchten, gibt es die Red Turns auch in Zell am See. Am Samstag, 10. März, ab 19.00 Uhr laden alle Winzer im Ferry Porsche Congress Center in Zell am See zur großen Weinverkostung ein.
Sie sind ein Genießer und lieben Weine? Dann lassen Sie sich die Red Turns auf der Schmitten nicht entgehen. Alle Weinliebhaber sind herzlich zur Verkostung eingeladen, um sich von der Qualität der ""Österreicher"" zu überzeugen. Sie haben die Gelegenheit, alle Weine zu Ab-Hof-Preisen zu bestellen. Diese werden direkt zu Ihnen nach Hause geliefert. Ein echtes Gipfeltreffen zwischen Pistenspaß und Gaumenfreuden wartet auf die Besucher.
Red Turns – Wine & Dine - Zur Einstimmung auf das Red Turns Wochenende lädt die AreitAlm zum 5-Gänge Degustationsmenü mit abgestimmter Weinbegleitung. Bei diesem gemütlichen Abend auf der Hütte überzeugt der Küchenchef Raimund Knautz mit regionaler Kulinarik, während die Burgenländer den passenden Tropfen dazu einschenken. Termin: 08. März 2018. Preis: 75,00 Euro pro Person, inkl. Liftticket, Degustationsmenü & Weinbegleitung. Reservierung unbedingt erforderlich! T +43 6542 57177 oder Mail: info@[URL]
T +43 6542 789 211",http://www.vinaria.at/News_Detail.aspx?id=2523,0,0,240,0.037815126050420166,True
"def load_df(self, df):
    '''
    Load Pandas DataFrame.
    '''
    # self.__init__()
    [URL]()

    df_dict = {}
    df_dict['mat'] = deepcopy(df)
    # always define category colors if applicable when loading a df
    data_formats.df_to_dat(self, df_dict, define_cat_colors=True)",https://github.com/ismms-himc/clustergrammer2/blob/5acea9bff7eda546cf0647b9e3647f631eb6f5f5/clustergrammer2/clustergrammer_fun/__init__.py#L148-L158,0,0,31,0.0,True
"function rebuildAttribute (attrib, data, itemSize) {
  if ([URL] !== itemSize) return true
  if (![URL]) return true
  var attribLength = [URL]
  if ([URL](data) && [URL](data[0])) {
    // [ [ x, y, z ] ]
    return attribLength !== [URL] * itemSize
  } else {
    // [ x, y, z ]
    return attribLength !== [URL]
  }
  return false
}",https://github.com/Jam3/three-buffer-vertex-data/blob/c5318e2b6697c40920f3abc9b02a8ac979d330ee/index.js#L86-L98,0,0,56,0.25925925925925924,True
"Profeco: Chevron, Redco y Arco, las marcas más caras en gasolina – Yucatán a la mano
Home›destacado›Profeco: Chevron, Redco y Arco, las marcas más caras en gasolina
Fuete: Noticieros Televisa
TagsarcoChevronProfecoRedco",https://www.yucatanalamano.com/profeco-chevron-redco-y-arco-las-marcas-mas-caras-en-gasolina/,0,0,31,0.5517241379310345,True
"Ver el fondo - Ben Bulben, County Sligo Nos gustaría colocar cookies en tu ordenador para mejorar nuestro sitio web. Qué son cookies? Para saber más, lee nuestro
Pero si buscas paisajes que inspiren, Connemara es sólo el principio. Siguiendo por la indómita costa oeste te encontrarás con Ben Bulben, una imponente mole sobre la costa de Sligo. Como escribió un usuario en la cuenta de Facebook de Discover Ireland, ""una imagen no hace honor a esta increíble roca. Cuando la ves tú mismo es cuando te inspira de verdad"". Rodeado de flores de lupio de color fucsia, se alza amenazante sobre la bahía de Sligo en una de las visiones de la naturaleza más impresionantes de la isla. El poeta y dramaturgo irlandés, WB Yeats sintió su presencia con tanta fuerza que le inspiró para escribir el poema Bajo Ben Bulben. Como nos dice Stella G Mew de la Sociedad Yeats de Sligo: ""Para Yeats, la ""montaña mesa"" de Sligo representaba algo fuerte, constante, eterno."" Y su relación con Ben Bulben perdura hasta hoy en día. Está enterrado en el camposanto de Drumcliff, a la sombra de Ben Bulben. Parece que las montañas irlandesas inspiran más de lo normal, y además saben despertar la fantasía de un escritor. Otro lugar así son las montañas Mourne en el Condado de Down, que parecen salir del paisaje y correr hacia el Mar de Irlanda. El muro de Mourne, una obra maestra en piedra seca, divide en dos las montañas. En tanto, las cimas de Slieve Donnard y Slieve Binnian aparecen espolvoreadas por las primeras nieves. El autor de El león, la bruja y el ropero nació cerca de allí, en Belfast. De niño, C.S. Lewis imaginaba Narnia cuando las Mourne eran su patio de recreo. De más mayor, dejó alguna pista de cómo aquella niñez y esas montañas le ensañaron e inspiraron: ""He visto paisajes [en las montañas Mourne] que, en una luz concreta, me hicieron sentir que en cualquier momento asomaría la cabeza de un gigante de la siguiente cresta"".",http://www.ireland.com/es-es/qu-ver-y-hacer/articulos/paisajes-naturales,0,0,340,0.0,True
"Un detenido por amenazar con una navaja a tres enfermeras del hospital - Mérida - El Periódico Extremadura
los hechos ocurrieron en la madrugada del pasado 31 de agosto
Un detenido por amenazar con una navaja a tres enfermeras del hospital
El arrestado portaba un arma blanca de grandes dimensiones
Entrada del Hospital de Mérida, en una imagen de archivo. - EL PERIÓDICO
Agentes de la policía nacional detuvieron el pasado martes a un hombre de 40 años, con antecedentes, acusado de amenazar de muerte con una navaja de grandes dimensiones a tres enfermeras del Hospital de Mérida. Los hechos ocurrieron sobre las 00.30 horas del 31 de agosto, cuando una llamada al 091 alertó de las amenazas recibidas al personal sanitario por parte del familiar de un paciente que estaba ingresado en el centro.
Al llegar al lugar, los agentes se entrevistaron con las víctimas, dos enfermeras y una auxiliar de enfermería que narraron lo ocurrido aportando una descripción física del autor, que ya había abandonado el lugar. Tras esto, los agentes buscaron por las inmediaciones del hospital sin éxito, según informó ayer la policía en nota de prensa. Tras la realización de diversas gestiones, los agentes llegaron a la plena identificación del presunto autor de los hechos, que fue detenido por un presunto delito de amenazas graves y ya se encuentra a disposición de la autoridad judicial.
Según informan a este diario fuentes de la Consejería de Sanidad y Políticas Sociales, los hechos se produjeron en una habitación de la planta de medicina interna donde estaba ingresada la madre del detenido. Siguiendo el protocolo nacional que existe para este tipo de situaciones, desde la Gerencia del Área de Salud de Mérida se animó a las tres sanitarias a presentar la correspondiente denuncia ante el juzgado.",https://www.elperiodicoextremadura.com/noticias/merida/detenido-amenazar-navaja-tres-enfermeras-hospital_1111740.html,0,0,297,0.09152542372881356,True
"def check_media_service_name_availability(access_token, subscription_id, msname):
    '''Check media service name availability.

    Args:
        access_token (str): A valid Azure authentication token.
        subscription_id (str): Azure subscription id.
        msname (str): media service name.

    Returns:
        HTTP response.
    '''
    endpoint = ''.join([get_rm_endpoint(),
                        '/subscriptions/', subscription_id,
                        '/providers/[URL]?',
                        'api-version=', MEDIA_API])
    ms_body = {'name': msname}
    ms_body['type'] = 'mediaservices'
    body = [URL](ms_body)
    return do_post(endpoint, body, access_token)",https://github.com/gbowerman/azurerm/blob/79d40431d3b13f8a36aadbff5029888383d72674/azurerm/amsrp.py#L9-L27,0,0,53,0.0,True
"function isWearable (attributes, index) {
        if (index >= [URL]) {
            throw new InventoryIndexError(index);
        }

        var item = [URL][index];

        if (![URL](attributes, [URL])) {
            throw new RequirementsNotMetError();
        }

        var slotName = [URL];

        if (!slotName) {
            throw new UnequippableItemError([URL]);
        }

        return slotName;
    }",https://github.com/hogart/rpg-tools/blob/6909e3f3c21c2fd4c9e7d82103a69f11ae7e4375/lib/inventory.js#L161-L179,0,0,40,0.07894736842105263,True
"function(name, options) {
        debug('.getSubGenerator', name);
        var segs = [URL]('.');
        var len = [URL];
        var idx = -1;
        var app = this;

        while (++idx < len) {
          var key = segs[idx];
          app = [URL](key, options);
          if (!app) {
            break;
          }
        }
        return app;
      }",https://github.com/base/base-generators/blob/9a741117b80ed19b281177169c0f98059cb97c90/index.js#L259-L274,0,0,43,0.0,True
"function Rekord(options)
{
  var promise = [URL]( [URL] );

  if ( [URL]() )
  {
    return [URL][0];
  }

  [URL]( [URL], [options] );

  var database = new Database( options );

  var model = [URL](
    Model,
    new Model( database ),
    [URL],
    '(props, remoteData) { this.$init( props, remoteData ) }'
  );

  [URL] = model;
  [URL] = database;

  [URL][ [URL] ] = model;

  [URL]( [URL], [model, database, options] );

  if ( [URL] )
  {
    [URL](function onLoadFinish(success)
    {
      if ( success )
      {
        [URL]();
      }
    });
  }
  else
  {
    [URL]( database );
  }

  [URL]( [URL] ).resolve( model );
  [URL]( [URL] ).resolve( model );

  [URL]( [URL], database, options );

  return model;
}",https://github.com/Rekord/rekord/blob/6663dbedad865549a6b9bccaa9a993b2074483e6/build/rekord.js#L2578-L2626,0,0,105,0.0970873786407767,True
"function NativeProtocol(protocolVersion) {

  var _protocolVersion = protocolVersion || DEFAULT_PROTOCOL_VERSION;

  if (!(this instanceof NativeProtocol))
    return new NativeProtocol();

  [URL](this);

  [URL](this, {
    'protocolVersion': {
      set: function(val) {
        if (typeof val !== 'number' || val < 1 || val > DEFAULT_PROTOCOL_VERSION) {
          throw new Error('Invalid protocol version is set: ' + val);
        }
        _protocolVersion = val;
      },
      get: function() { return _protocolVersion; }
    }
  });
  this._messageQueue = [];
  this._readBuf = new Buffer(8); // for header
  [URL] = 0;
}",https://github.com/suguru/cql-client/blob/c80563526827d13505e4821f7091d4db75e556c1/lib/protocol/protocol.js#L41-L64,1,0,75,0.0,True
"function mixin(source) {
  var keys = [];
  if ([URL] > 1) {
    for (var i = 1, len = [URL]; i < len; i++) {
      var key = arguments[i];
      if (![URL](key)) {
        throw new Error([URL]('Property not found: %s', key));
      }
      [URL](key);
    }
  } else {
    keys = [URL](source);
  }
  // Copy.
  for (var i = 0, len = [URL]; i < len; i++) {
    key = keys[i];
    defineProp(this, key, descriptor(source, key));
  }
  return this;
}",https://github.com/Wiredcraft/mixable-object/blob/1ddb656ab11399b8cffbbf300b51bd334a1a77e1/lib/mixin.js#L15-L34,0,0,75,0.2191780821917808,True
"function parameterize(candidate) {
		[URL] = [URL](function(param) {
			var value;

			if ('value' in param) {
				value = [URL];
			}
			else if ('reference' in param) {
				value = [URL](function(p, c) {
					return c !== param && !p && [URL] === [URL] && 'value' in c ? [URL] : p;
				}, null);
			}

			return value;
		});

		return candidate;
	}",https://github.com/konfirm/node-polymorphic/blob/fa947c97d2c1ead9dcbb4e59fe0551bac3b2f33a/lib/polymorphic.js#L47-L64,0,0,56,0.1111111111111111,True
"function normalizeConfiguration(oObject, oConfiguration) {
		var oMetadata = [URL](),
			aProperties = [URL]([URL]()),
			aAggregations = [URL]([URL]()),
			aAssociations = [URL]([URL]()),
			aBindings = uniqueSort([URL](aAggregations)),
			aEvents = [URL]([URL]());

		[URL] = [URL] === true ? aProperties : [URL];
		[URL] = [URL] === true ? aAggregations : [URL];
		[URL] = [URL] === true ? aAssociations : [URL];

		[URL] = [URL] === true ? aBindings : [URL];
		[URL] = [URL] === true ? aEvents : [URL];
		[URL] = ([URL] == null) ? false : [URL];
		[URL] = ([URL] == null) ? false : [URL];
	}",https://github.com/SAP/openui5/blob/8a832fca01cb1cdf8df589788e0c5723e2a33c70/src/sap.ui.core/src/sap/ui/base/ManagedObjectObserver.js#L692-L708,0,0,87,0.5411764705882353,True
"function processZtagOutput(output) {
  return [URL]('\n').reduce(function(memo, line) {
    var match, key, value;
      match = [URL](line);
      if(match) {
        key = match[1];
        value = match[2];
        memo[key] = value;
      }
      return memo;
  }, {});
}",https://github.com/wokim/node-perforce/blob/687e39b0177da0061f2980ed6b3c7e967259e263/index.js#L83-L94,0,0,31,0.0,True
"function buildDescriptor(node, blueprintKey, descriptor /*, descriptorBuilder*/) {
    if (typeof [URL] === 'function') {
      [URL](node, blueprintKey);
    }

    if ([URL]) {
      defineProperty(node, blueprintKey, [URL]);
    } else {
      defineProperty(node, blueprintKey, undefined, function() {
        return [URL](this, blueprintKey);
      });
    }
  }",https://github.com/san650/ceibo/blob/a4a9ad944249d0b14d40248f04bc162e5ac024e8/index.js#L66-L78,0,0,36,0.058823529411764705,True
